REFERANS_YIL;BULTEN_NO;KAPSAMICI_KAPSAMDISI;BT_BILG_MASAUSTU;BT_BILG_DIZUSTU;BT_TABLET;BT_TEL_CEP;BT_DIGER_CIHAZ;HANE_INTERNET_ERISIM_DURUMU;hane_aylik_gelir_grp_5;HHB;IBBS_1;HANE_FAKTOR
2023;17175;1;2;2;2;1;1;1;1;2;TR8;1692.833735
2023;17176;1;2;2;2;1;2;1;1;2;TR8;1177.418873
2023;17177;1;2;2;2;1;1;1;2;3;TR8;843.5003249
2023;17178;1;2;2;1;1;2;1;4;3;TR8;1311.15465
2023;17179;1;2;1;2;1;2;1;2;4;TR8;1033.515386
2023;17181;1;2;1;1;1;2;1;2;4;TR8;1718.830348
2023;17182;1;2;2;2;1;2;1;3;3;TR8;711.9107265
2023;17184;1;2;1;2;1;1;1;5;3;TR8;1533.522753
2023;17185;1;2;1;2;1;2;1;5;2;TR8;1193.140241
2023;17186;1;1;2;2;1;2;1;1;1;TR8;1891.1073
2023;17188;1;2;2;2;1;2;1;5;2;TR8;1177.418873
2023;17189;1;2;2;2;1;2;1;5;1;TR8;1589.205249
2023;17191;1;2;2;2;1;2;1;1;1;TR8;1932.264596
2023;17192;1;2;1;1;1;1;1;3;4;TR8;1075.779811
2023;17193;1;1;2;2;1;2;1;5;3;TR8;1173.377895
2023;17194;1;2;1;1;1;1;1;4;5;TR8;1002.303046
2023;17195;1;2;1;2;1;2;1;1;1;TR8;1932.264596
2023;17196;1;2;2;2;1;2;2;3;2;TR8;1177.418873
2023;17197;1;2;2;1;1;2;1;1;4;TR8;1701.25001
2023;17198;1;2;1;2;1;2;1;3;3;TR8;1615.196669
2023;17199;1;2;2;2;1;2;1;1;2;TR8;1580.583595
2023;17201;1;1;2;2;1;2;1;4;3;TR8;1311.15465
2023;17202;1;1;1;1;1;1;1;5;3;TR8;1481.462955
2023;17203;1;1;2;2;1;1;1;5;3;TR8;1514.758498
2023;17204;1;2;1;2;1;1;1;5;3;TR8;1535.279972
2023;17205;1;2;1;2;1;2;1;3;1;TR8;1981.938931
2023;17206;1;2;2;2;1;2;1;1;2;TR8;1284.987992
2023;17207;1;2;2;2;1;2;1;1;2;TR8;1412.111461
2023;17208;1;2;1;1;1;1;1;5;4;TR8;1413.903143
2023;17209;1;2;2;1;1;1;1;3;4;TR8;1346.989855
2023;17211;1;2;1;1;1;1;1;1;2;TR8;1602.307212
2023;17212;1;2;1;2;1;1;1;4;1;TR8;1932.264596
2023;17214;1;1;1;1;1;2;1;5;4;TR8;1064.693232
2023;17215;1;2;1;2;1;2;1;1;1;TR8;1981.938931
2023;17216;1;2;1;2;1;2;1;5;1;TR8;1932.264596
2023;17217;1;1;1;1;1;1;1;5;2;TR8;1336.914447
2023;17218;1;2;1;2;1;2;1;5;2;TR8;1896.39902
2023;17219;1;2;1;1;1;2;1;5;4;TR8;1144.186935
2023;17221;1;2;2;2;1;2;1;3;5;TR8;2669.060192
2023;17223;1;2;2;2;1;2;1;2;1;TR8;2143.262155
2023;17224;1;2;2;2;1;2;1;1;2;TR8;1481.010116
2023;17225;1;2;1;2;1;1;1;5;3;TR8;1715.459569
2023;17226;1;2;1;1;1;1;1;4;3;TR8;1749.442013
2023;17227;1;2;1;2;1;1;1;5;2;TR8;2107.110022
2023;17228;1;2;1;2;1;1;1;5;3;TR8;1705.866635
2023;17229;1;2;1;2;1;1;1;5;3;TR8;1722.934743
2023;17231;1;1;2;1;1;2;1;1;2;TR8;1569.012735
2023;17232;1;1;1;2;1;1;1;4;2;TR8;1467.152906
2023;17233;1;2;2;2;1;2;1;3;5;TR8;931.6117008
2023;17234;1;2;2;1;1;2;1;3;2;TR8;1467.152906
2023;17235;1;2;2;2;1;2;1;1;3;TR8;1722.934743
2023;17236;1;1;2;1;1;1;1;2;5;TR8;1778.377029
2023;17237;1;2;1;2;1;2;1;2;4;TR8;427.6443725
2023;17239;1;1;1;1;1;1;1;4;1;TR8;2146.960662
2023;17241;1;2;1;2;1;1;1;5;3;TR8;1550.641269
2023;17242;1;2;2;2;1;2;1;2;4;TR8;1345.191882
2023;17243;1;2;2;2;1;1;1;5;4;TR8;1252.601047
2023;17244;1;2;1;2;1;2;1;5;2;TR8;1696.859226
2023;17245;1;2;1;2;1;1;1;4;2;TR8;1336.914447
2023;17246;1;2;2;2;1;2;1;2;1;TR8;1589.205249
2023;17247;1;2;2;2;1;1;1;4;3;TR8;1535.279972
2023;17248;1;2;1;2;1;1;1;2;4;TR8;1711.247658
2023;17249;1;2;2;2;1;1;1;5;3;TR8;1535.279972
2023;17251;1;2;1;1;1;2;1;2;3;TR8;989.0007314
2023;17252;1;2;1;2;1;2;1;1;4;TR8;1697.436324
2023;17254;1;2;2;2;1;2;1;1;1;TR8;1387.810816
2023;17255;1;2;2;2;1;2;1;4;4;TR8;1401.873665
2023;17256;1;2;1;2;1;2;1;4;1;TR8;1932.264596
2023;17259;1;2;1;1;1;2;1;5;5;TR8;2085.686857
2023;17261;1;2;2;2;1;2;1;2;2;TR8;1332.909105
2023;17262;1;2;2;2;1;2;1;1;5;TR8;1608.382604
2023;17263;1;2;2;2;1;2;2;2;2;TR8;1177.418873
2023;17264;1;2;2;2;1;1;1;3;4;TR8;1802.723091
2023;17265;1;2;2;2;1;1;1;1;2;TR8;1336.914447
2023;17266;1;2;2;2;1;2;1;2;4;TR8;1278.201898
2023;17267;1;2;1;2;1;1;1;2;4;TR8;1000.140825
2023;17268;1;2;2;2;1;1;1;1;3;TR8;1794.377927
2023;17269;1;2;2;2;1;2;2;1;2;TR8;1332.909105
2023;17271;1;2;2;2;1;2;1;1;6;TR8;2246.361912
2023;17272;1;2;2;1;1;1;1;4;5;TR8;1086.88415
2023;17273;1;2;1;2;1;1;1;4;3;TR8;1208.962297
2023;17274;1;2;1;2;1;1;1;1;2;TR8;1336.914447
2023;17275;1;1;2;1;1;1;1;5;4;TR8;1507.767348
2023;17276;1;2;2;2;1;2;1;4;2;TR8;1193.140241
2023;17277;1;2;1;2;1;2;1;2;4;TR8;1118.960633
2023;17278;1;2;1;2;1;2;1;2;2;TR8;1177.418873
2023;17279;1;2;1;1;1;2;1;2;3;TR8;1085.042153
2023;17282;1;1;1;1;1;1;1;4;7;TR8;2982.301863
2023;17283;1;2;1;1;1;1;1;5;3;TR8;980.9955751
2023;17284;1;1;1;2;1;1;1;5;2;TR8;1801.971303
2023;17286;1;1;2;1;1;2;1;3;4;TR8;1845.36356
2023;17287;1;2;2;1;1;2;1;2;4;TR8;1309.909581
2023;17288;1;2;1;2;1;2;1;3;2;TR8;1817.847019
2023;17289;1;2;2;1;1;1;1;3;3;TR8;1893.886477
2023;17291;1;2;2;2;1;1;1;4;3;TR8;1550.641269
2023;17292;1;2;1;2;1;2;1;3;1;TR8;1932.264596
2023;17293;1;2;2;2;1;2;1;1;2;TR8;1332.909105
2023;17294;1;2;1;1;1;1;1;3;5;TR8;1330.374852
2023;17295;1;2;2;2;1;2;1;1;1;TR8;1928.93594
2023;17296;1;2;2;1;1;1;1;1;4;TR8;673.8789647
2023;17297;1;2;2;2;1;1;1;3;6;TR8;2560.449801
2023;17298;1;2;1;2;1;1;1;2;4;TR8;1377.356941
2023;17299;1;2;2;2;1;2;1;5;5;TR8;907.1016588
2023;17302;1;1;2;2;1;2;1;3;4;TR8;1360.030402
2023;17303;1;2;2;2;1;2;1;1;1;TR8;1589.205249
2023;17304;1;2;2;2;1;2;1;4;4;TR8;1439.804473
2023;17305;1;2;2;2;1;2;2;1;1;TR8;1589.205249
2023;17306;1;2;2;2;1;2;1;1;4;TR8;1323.452731
2023;17307;1;2;2;2;1;2;1;1;2;TR8;1315.304399
2023;17308;1;2;2;1;1;2;1;3;4;TR8;1290.567458
2023;17311;1;1;2;2;1;1;1;1;3;TR8;829.0274594
2023;17312;1;2;2;2;1;2;1;3;2;TR8;1177.418873
2023;17313;1;1;1;2;1;1;1;4;2;TR8;1518.888924
2023;17314;1;1;1;1;1;1;1;5;4;TR8;1771.620037
2023;17315;1;2;2;2;1;1;1;5;3;TR8;1709.064654
2023;17317;1;2;2;2;1;2;1;2;5;TR8;359.5234644
2023;17318;1;2;2;2;1;2;1;2;4;TR8;881.897973
2023;17319;1;2;2;2;1;2;1;1;2;TR8;645.1342006
2023;17322;1;2;1;2;1;2;1;5;2;TR8;1896.39902
2023;17323;1;2;2;2;1;2;1;2;4;TR8;870.2846155
2023;17324;1;2;2;2;1;2;1;2;3;TR8;844.6646303
2023;17325;1;2;2;2;1;2;1;2;2;TR8;1177.418873
2023;17327;1;2;1;2;1;2;1;3;4;TR8;928.1679885
2023;17328;1;2;2;2;1;2;1;1;1;TR8;1589.205249
2023;17329;1;2;1;2;1;2;1;1;4;TR8;1364.3746
2023;17331;1;2;1;2;1;2;1;4;3;TR8;1173.377895
2023;17332;1;2;2;2;1;2;1;1;1;TR8;1387.810816
2023;17334;1;2;2;2;1;2;1;1;4;TR8;1655.565665
2023;17335;1;2;2;1;1;2;1;3;4;TR8;1358.354784
2023;17336;1;2;1;2;1;1;1;5;1;TR8;1823.883872
2023;17337;1;2;2;2;1;2;1;1;1;TR8;1608.691328
2023;17338;1;2;2;2;1;2;2;1;1;TR8;1589.205249
2023;17339;1;2;2;2;1;1;1;1;2;TR8;1193.140241
2023;17341;1;2;2;2;1;1;1;4;6;TR8;2696.543463
2023;17343;1;2;2;2;1;2;1;1;2;TR8;1412.111461
2023;17344;1;2;2;1;1;1;1;3;5;TR8;1277.103813
2023;17345;1;2;2;2;1;2;1;1;2;TR8;1193.140241
2023;17346;1;2;2;2;1;2;1;1;2;TR8;1193.140241
2023;17347;1;2;2;2;1;2;1;1;2;TR8;1193.140241
2023;17348;1;2;2;2;1;2;1;2;2;TR8;1367.437295
2023;17349;1;2;2;2;1;2;1;1;4;TR8;884.4770633
2023;17351;1;2;2;1;1;1;1;5;6;TR8;1272.840445
2023;17353;1;2;2;1;1;2;1;3;7;TR8;1843.608249
2023;17354;1;2;2;2;1;2;2;1;2;TR8;1177.418873
2023;17355;1;2;2;2;1;2;1;4;6;TR8;2379.516814
2023;17356;1;2;2;2;1;2;1;2;1;TR8;1932.264596
2023;17357;1;2;2;2;1;1;1;2;5;TR8;1729.285875
2023;17358;1;2;2;2;1;2;1;1;2;TR8;1315.304399
2023;17359;1;2;2;2;1;2;1;4;3;TR8;1535.279972
2023;17361;1;2;2;2;1;1;1;5;2;TR8;781.073889
2023;17362;1;2;1;2;1;1;1;3;4;TR8;1401.114448
2023;17364;1;2;1;2;1;1;1;4;3;TR8;1849.764682
2023;17365;1;2;2;2;1;1;1;5;2;TR8;1332.909105
2023;17366;1;2;1;2;1;2;1;3;3;TR8;1525.091789
2023;17367;1;2;1;2;1;1;1;4;6;TR8;2224.718011
2023;17368;1;1;2;2;1;2;1;5;4;TR8;1809.652189
2023;17369;1;2;1;2;1;2;1;5;4;TR8;1724.947743
2023;17371;1;2;1;1;1;1;1;5;4;TR8;2093.747123
2023;17372;1;1;2;1;1;2;1;3;1;TR8;1823.883872
2023;17373;1;2;2;1;1;1;1;3;5;TR8;1677.36445
2023;17374;1;2;1;1;1;1;1;3;4;TR8;828.6142682
2023;17375;1;2;1;2;1;2;1;5;3;TR8;1686.766286
2023;17377;1;1;2;2;1;1;1;1;4;TR8;1628.454017
2023;17378;1;2;2;2;1;1;1;2;2;TR8;1477.840421
2023;17379;1;2;2;2;1;2;1;4;4;TR8;384.8799352
2023;17381;1;2;1;2;1;2;1;5;4;TR8;1169.508676
2023;17382;1;2;1;1;1;2;1;5;5;TR8;956.0621594
2023;17383;1;2;1;1;1;1;1;5;4;TR8;1360.020882
2023;17384;1;2;1;2;1;1;1;5;4;TR8;1323.452731
2023;17385;1;2;1;2;1;2;1;1;2;TR8;1336.914447
2023;17387;1;2;2;2;1;1;1;4;3;TR8;1525.14749
2023;17388;1;2;1;2;1;2;1;4;1;TR8;1932.264596
2023;17389;1;2;1;2;1;2;1;3;1;TR8;1932.264596
2023;17391;1;1;2;2;1;2;1;3;4;TR8;2800.903988
2023;17392;1;2;2;2;1;2;1;3;5;TR8;1642.042072
2023;17393;1;2;2;2;1;2;1;2;2;TR8;1177.418873
2023;17394;1;2;1;1;1;1;1;2;4;TR8;1421.925095
2023;17395;1;2;2;2;1;2;1;2;1;TR8;1589.205249
2023;17396;1;2;2;2;1;2;1;2;6;TR8;2209.531251
2023;17397;1;2;2;2;1;2;1;3;4;TR8;1377.356941
2023;17398;1;2;2;1;1;1;1;3;5;TR8;1675.419461
2023;17399;1;2;2;2;1;2;1;2;2;TR8;692.7162904
2023;17402;1;2;2;2;1;2;1;2;1;TR9;1394.432848
2023;17403;1;2;1;2;1;1;1;3;1;TR9;1493.907959
2023;17404;1;1;1;1;1;2;1;3;4;TR9;625.7787219
2023;17405;1;2;1;1;1;2;1;3;4;TR9;935.5457481
2023;17408;1;2;1;2;1;2;1;3;1;TR9;1460.055413
2023;17409;1;2;1;1;1;2;1;3;5;TR9;1059.122968
2023;17411;1;2;2;2;1;2;1;5;4;TR9;768.1747654
2023;17413;1;1;2;1;1;2;1;4;5;TR9;796.2101314
2023;17414;1;2;2;2;1;2;1;2;3;TR9;673.6250002
2023;17415;1;2;1;1;1;2;1;5;3;TR9;1059.477383
2023;17416;1;2;1;2;1;2;1;4;4;TR9;1063.66311
2023;17417;1;2;1;2;1;1;1;5;5;TR9;1066.876326
2023;17418;1;2;2;2;1;2;1;4;1;TR9;1266.819832
2023;17419;1;2;1;2;1;2;1;4;4;TR9;824.0223032
2023;17421;1;2;2;2;1;2;1;2;2;TR9;829.5670139
2023;17423;1;2;1;1;1;2;1;5;3;TR9;653.5043052
2023;17424;1;1;2;2;1;2;1;2;4;TR9;789.2116025
2023;17425;1;2;1;2;1;2;1;4;3;TR9;934.900682
2023;17426;1;1;1;1;1;2;1;1;4;TR9;1183.254369
2023;17427;1;2;1;1;1;2;1;1;1;TR9;962.7753034
2023;17431;1;2;2;2;1;2;1;4;2;TR9;721.0945419
2023;17432;1;2;2;2;1;2;1;5;6;TR9;1848.389717
2023;17433;1;2;1;2;1;2;1;5;2;TR9;842.3020177
2023;17434;1;2;2;2;1;2;1;1;2;TR9;968.9634291
2023;17435;1;2;2;1;1;1;1;2;2;TR9;743.9246017
2023;17437;1;2;2;2;1;1;1;5;2;TR9;801.7064791
2023;17438;1;2;2;2;1;2;1;4;4;TR9;803.1432511
2023;17441;1;2;1;2;1;1;1;1;3;TR9;1026.943514
2023;17442;1;2;2;2;1;2;1;3;4;TR9;875.7290826
2023;17443;1;2;2;2;1;2;2;1;2;TR9;721.0945419
2023;17444;1;2;2;1;1;1;1;2;4;TR9;1050.958241
2023;17445;1;2;2;2;1;2;2;2;2;TR9;928.4877092
2023;17446;1;2;2;2;1;2;1;5;3;TR9;923.4015849
2023;17447;1;2;2;2;1;2;1;2;6;TR9;1181.646433
2023;17448;1;2;2;2;1;2;1;3;5;TR9;741.3443073
2023;17449;1;2;2;2;1;2;1;5;3;TR9;923.642658
2023;17452;1;2;2;2;1;2;1;4;3;TR9;840.6013218
2023;17455;1;2;2;2;1;1;1;3;1;TR9;1161.928412
2023;17456;1;2;1;2;1;2;1;3;1;TR9;1161.928412
2023;17457;1;2;1;1;1;2;1;5;5;TR9;823.7623085
2023;17458;1;2;2;2;1;1;1;2;4;TR9;1051.303773
2023;17459;1;1;1;1;1;1;1;3;4;TR9;539.9794438
2023;17462;1;2;2;2;1;2;1;3;2;TR9;907.4057288
2023;17463;1;2;1;1;1;1;1;5;4;TR9;1012.298304
2023;17464;1;2;2;2;1;2;1;1;2;TR9;818.6431421
2023;17465;1;2;2;1;1;1;1;3;5;TR9;1125.108855
2023;17466;1;2;1;1;1;1;1;2;1;TR9;1261.776283
2023;17467;1;2;2;2;1;2;2;1;2;TR9;790.9704692
2023;17468;1;2;2;2;1;2;1;1;1;TR9;1054.117129
2023;17471;1;2;1;2;1;1;1;2;4;TR9;751.9327759
2023;17472;1;2;2;2;1;2;1;4;3;TR9;784.1774994
2023;17473;1;2;1;2;1;1;1;3;2;TR9;906.554618
2023;17474;1;2;2;2;1;2;1;3;3;TR9;749.0334548
2023;17475;1;2;2;2;1;2;1;4;2;TR9;1046.623628
2023;17477;1;2;2;2;1;2;1;3;5;TR9;749.3422249
2023;17478;1;2;2;1;1;1;1;1;3;TR9;781.4744154
2023;17479;1;2;2;1;1;2;1;2;1;TR9;1021.663124
2023;17481;1;2;1;2;1;2;1;5;1;TR9;1161.928412
2023;17482;1;2;1;2;1;1;1;5;3;TR9;845.1089333
2023;17484;1;2;2;2;1;2;1;2;4;TR9;830.5104912
2023;17485;1;2;2;2;1;1;1;2;4;TR9;847.9050097
2023;17486;1;2;1;2;1;2;1;2;2;TR9;1118.925532
2023;17487;1;1;1;2;1;1;1;5;2;TR9;469.6830578
2023;17488;1;2;2;2;1;2;1;2;3;TR9;797.4094267
2023;17489;1;2;2;2;1;2;1;2;4;TR9;832.8957967
2023;17491;1;2;2;1;1;1;1;2;2;TR9;878.7379776
2023;17492;1;2;2;2;1;1;1;5;2;TR9;906.554618
2023;17493;1;2;2;2;1;2;1;2;1;TR9;1161.928412
2023;17494;1;2;2;2;1;2;2;1;2;TR9;736.7788279
2023;17495;1;2;2;2;1;1;1;5;1;TR9;962.7753034
2023;17496;1;2;2;2;1;2;1;1;2;TR9;816.6651559
2023;17497;1;2;2;1;1;1;1;3;3;TR9;720.1407173
2023;17498;1;2;1;2;1;2;1;2;1;TR9;1135.598654
2023;17499;1;2;2;2;1;2;1;1;1;TR9;948.7054162
2023;17502;1;2;2;2;1;2;1;3;1;TR9;1084.558882
2023;17503;1;2;2;2;1;1;1;5;4;TR9;822.283109
2023;17504;1;2;1;1;1;1;1;5;6;TR9;1607.045987
2023;17505;1;1;1;2;1;1;1;5;3;TR9;270.4131997
2023;17506;1;2;1;2;1;2;1;5;3;TR9;924.6510003
2023;17507;1;2;2;1;1;2;1;4;3;TR9;494.5585366
2023;17508;1;2;1;1;1;1;1;2;2;TR9;736.1058647
2023;17509;1;1;1;1;1;1;1;5;4;TR9;975.6802702
2023;17511;1;2;2;2;1;2;1;2;2;TR9;789.3955817
2023;17512;1;2;2;2;1;2;1;2;6;TR9;1058.579236
2023;17513;1;2;2;1;1;1;1;2;3;TR9;914.2539849
2023;17514;1;2;2;2;1;2;1;2;2;TR9;816.6651559
2023;17515;1;1;2;2;1;2;1;2;2;TR9;1046.623628
2023;17516;1;1;2;1;1;2;1;4;5;TR9;1204.594182
2023;17517;1;2;1;2;1;2;1;2;3;TR9;575.682291
2023;17518;1;1;1;1;1;2;1;5;3;TR9;923.4015849
2023;17519;1;2;2;2;1;2;1;3;3;TR9;673.2630936
2023;17521;1;2;1;2;1;2;1;2;4;TR9;1056.777523
2023;17522;1;2;1;1;1;1;1;5;2;TR9;962.0219186
2023;17523;1;2;1;2;1;2;1;2;4;TR9;1248.236587
2023;17524;1;2;1;2;1;2;1;2;5;TR9;1476.710154
2023;17525;1;2;1;2;1;1;1;1;3;TR9;768.5662852
2023;17527;1;2;2;2;1;2;1;1;1;TR9;1161.928412
2023;17528;1;2;2;2;1;2;2;1;2;TR9;749.8136877
2023;17529;1;2;2;2;1;2;1;3;4;TR9;868.0280582
2023;17531;1;2;2;2;1;2;1;4;4;TR9;1335.759708
2023;17532;1;2;2;2;1;2;1;2;4;TR9;1054.391436
2023;17533;1;2;1;2;1;2;1;4;4;TR9;1027.853886
2023;17535;1;2;2;2;1;2;1;2;3;TR9;1154.553323
2023;17536;1;2;2;1;1;2;1;4;3;TR9;970.6327044
2023;17538;1;2;1;1;1;2;1;1;5;TR9;1697.345617
2023;17539;1;1;2;2;1;2;1;2;4;TR9;1311.394104
2023;17541;1;2;2;2;1;2;1;1;2;TR9;884.1567904
2023;17542;1;2;2;2;1;2;2;1;1;TR9;1001.351068
2023;17543;1;2;2;2;1;2;1;4;2;TR9;975.9361973
2023;17545;1;2;2;2;1;2;1;1;1;TR9;1001.351068
2023;17546;1;2;2;2;1;2;2;4;2;TR9;721.0945419
2023;17547;1;2;2;2;1;2;2;1;2;TR9;776.1483068
2023;17548;1;2;2;2;1;2;1;2;4;TR9;1335.996433
2023;17549;1;2;2;2;1;2;1;1;1;TR9;1140.137849
2023;17551;1;2;2;2;1;2;1;2;4;TR9;915.2940099
2023;17552;1;2;2;1;1;2;1;3;7;TR9;1310.30577
2023;17553;1;2;2;2;1;2;1;2;5;TR9;989.1147077
2023;17554;1;2;2;2;1;2;1;1;3;TR9;727.4627157
2023;17555;1;2;2;2;1;2;1;5;2;TR9;736.7788279
2023;17557;1;2;2;2;1;2;2;1;3;TR9;266.4614124
2023;17561;1;2;1;2;1;2;1;1;3;TR9;1029.203904
2023;17562;1;2;1;2;1;2;1;3;4;TR9;1066.841346
2023;17563;1;2;2;2;1;2;1;4;3;TR9;822.8911242
2023;17564;1;2;2;2;1;2;1;2;4;TR9;817.4713055
2023;17565;1;2;2;2;1;2;1;2;4;TR9;1033.896593
2023;17566;1;2;2;1;1;2;1;4;3;TR9;1017.611308
2023;17567;1;2;2;2;1;1;1;1;2;TR9;1103.074748
2023;17568;1;2;2;1;1;2;1;2;5;TR9;642.6475259
2023;17569;1;1;2;2;1;2;1;2;2;TR9;816.6651559
2023;17571;1;2;1;1;1;1;1;5;2;TR9;968.3951275
2023;17573;1;1;1;2;1;2;1;1;3;TR9;879.1979087
2023;17574;1;2;2;2;1;2;1;5;3;TR9;1026.943514
2023;17575;1;2;1;2;1;1;1;2;2;TR9;740.3297543
2023;17576;1;2;2;2;1;1;1;1;2;TR9;848.4929607
2023;17577;1;2;2;2;1;2;1;1;2;TR9;721.0945419
2023;17578;1;2;2;2;1;2;1;1;3;TR9;799.0932075
2023;17579;1;2;2;2;1;2;1;2;4;TR9;957.2967993
2023;17581;1;2;2;2;1;2;1;1;1;TR9;1161.928412
2023;17582;1;2;2;2;1;2;2;1;2;TR9;736.7788279
2023;17583;1;2;2;2;1;2;1;5;2;TR9;953.5630359
2023;17584;1;2;2;2;1;1;1;2;4;TR9;854.399839
2023;17586;1;2;2;2;1;2;1;3;4;TR9;807.0551554
2023;17587;1;2;2;2;1;2;1;4;1;TR9;1135.598654
2023;17588;1;2;2;2;1;2;1;1;2;TR9;872.5358582
2023;17589;1;2;2;2;1;2;1;4;3;TR9;1026.943514
2023;17591;1;2;1;2;1;1;1;5;2;TR9;740.3297543
2023;17592;1;2;1;2;1;1;1;5;3;TR9;914.2539849
2023;17593;1;1;2;2;1;2;1;5;1;TR9;1135.598654
2023;17594;1;2;1;2;1;2;1;4;4;TR9;780.2908291
2023;17595;1;2;1;2;1;1;1;5;3;TR9;304.6183635
2023;17598;1;2;2;2;1;2;1;4;1;TR9;1161.928412
2023;17599;1;1;1;1;1;2;1;5;2;TR9;872.5358582
2023;17601;1;2;2;2;1;2;1;3;2;TR9;851.1729749
2023;17602;1;2;1;2;1;2;1;4;3;TR9;481.9127967
2023;17604;1;2;2;2;1;2;1;3;5;TR9;740.1534743
2023;17605;1;2;1;2;1;2;1;1;4;TR9;977.1261842
2023;17606;1;2;2;2;1;2;1;1;3;TR9;901.3225057
2023;17607;1;2;2;2;1;2;1;2;4;TR9;851.9529487
2023;17608;1;2;2;1;1;2;1;3;5;TR9;991.2582275
2023;17609;1;2;2;2;1;2;1;4;2;TR9;1119.542542
2023;17611;1;2;2;2;1;2;1;5;2;TR9;720.3316913
2023;17612;1;1;1;1;1;1;1;5;4;TR9;1085.31024
2023;17613;1;2;2;1;1;2;1;5;4;TR9;1233.164133
2023;17614;1;2;2;2;1;2;1;4;1;TR9;1084.558882
2023;17615;1;2;1;2;1;2;1;5;1;TR9;999.2124978
2023;17616;1;2;1;1;1;1;1;5;3;TR9;971.7077377
2023;17617;1;2;1;1;1;1;1;4;3;TR9;320.2287415
2023;17618;1;2;2;2;1;2;1;2;2;TR9;816.6651559
2023;17619;1;2;2;2;1;2;1;4;4;TR9;650.4168252
2023;17621;1;2;1;1;1;1;1;4;2;TR9;1119.542542
2023;17622;1;2;2;2;1;2;1;2;2;TR9;975.9361973
2023;17623;1;2;2;2;1;2;1;3;2;TR9;872.5358582
2023;17624;1;1;2;2;1;2;1;2;1;TR9;1161.928412
2023;17625;1;2;2;2;1;2;1;2;3;TR9;914.2539849
2023;17626;1;2;2;2;1;2;2;1;1;TR9;948.7054162
2023;17627;1;2;2;2;1;2;2;1;1;TR9;948.7054162
2023;17628;1;2;2;2;1;2;1;3;2;TR9;816.6651559
2023;17631;1;2;1;1;1;1;1;2;4;TR9;815.5397679
2023;17632;1;1;2;2;1;2;1;5;2;TR9;745.16198
2023;17633;1;2;2;2;1;2;1;1;1;TR9;1135.598654
2023;17634;1;2;1;1;1;2;1;3;4;TR9;720.7501387
2023;17635;1;2;2;1;1;1;1;2;3;TR9;943.8371755
2023;17636;1;2;2;2;1;1;1;3;1;TR9;849.9542591
2023;17637;1;1;1;2;1;2;1;1;2;TR9;820.4801477
2023;17638;1;2;1;2;1;1;1;5;3;TR9;932.8841967
2023;17639;1;2;1;2;1;1;1;5;4;TR9;780.5253407
2023;17641;1;2;2;2;1;2;1;2;5;TR9;783.1059393
2023;17642;1;2;1;2;1;2;1;3;2;TR9;975.9361973
2023;17643;1;2;1;2;1;2;1;1;2;TR9;957.9644985
2023;17644;1;2;1;2;1;2;1;1;2;TR9;901.9087003
2023;17645;1;1;1;2;1;2;1;1;3;TR9;720.359769
2023;17646;1;2;2;2;1;2;1;2;6;TR9;1192.236343
2023;17647;1;2;2;2;1;2;1;2;5;TR9;1002.411979
2023;17648;1;2;2;2;1;2;1;1;5;TR9;1135.835837
2023;17649;1;2;2;1;1;2;1;1;2;TR9;720.2057497
2023;17651;1;2;1;1;1;2;1;5;4;TR9;1251.051123
2023;17652;1;2;2;2;1;2;2;3;1;TR9;948.7054162
2023;17653;1;2;2;2;1;2;1;2;2;TR9;872.5358582
2023;17654;1;2;2;2;1;2;1;3;1;TR9;1135.598654
2023;17655;1;2;2;2;1;2;1;3;3;TR9;1017.882664
2023;17656;1;1;1;1;1;1;1;5;5;TR9;1085.32141
2023;17657;1;2;2;2;1;2;1;3;5;TR9;1111.535012
2023;17658;1;2;2;1;1;2;1;5;4;TR9;780.2908291
2023;17659;1;2;2;2;1;2;1;1;3;TR9;1189.676338
2023;17661;1;2;2;2;1;2;1;1;2;TR9;816.6651559
2023;17662;1;2;1;2;1;1;1;5;2;TR9;1115.280083
2023;17663;1;2;2;2;1;1;1;5;3;TR9;934.900682
2023;17665;1;2;1;2;1;2;1;4;4;TR9;792.0385591
2023;17666;1;1;1;2;1;2;1;2;5;TR9;451.5158727
2023;17667;1;1;1;1;1;1;1;5;4;TR9;1095.837229
2023;17668;1;2;1;1;1;2;1;4;3;TR9;845.1089333
2023;17669;1;2;2;2;1;2;1;2;3;TR9;322.4464399
2023;17671;1;2;2;2;1;2;1;2;4;TR9;807.0551554
2023;17672;1;2;2;2;1;2;1;5;2;TR9;980.3872277
2023;17673;1;2;2;2;1;2;1;3;3;TR9;720.6796158
2023;17674;1;1;1;1;1;2;1;2;4;TR9;888.4301613
2023;17675;1;2;2;2;1;2;1;4;3;TR9;1135.130334
2023;17676;1;2;1;2;1;1;1;2;3;TR9;822.520619
2023;17677;1;2;1;1;1;2;1;5;4;TR9;1255.774253
2023;17678;1;2;1;1;1;2;1;3;3;TR9;719.8076266
2023;17679;1;2;2;2;1;2;1;5;6;TR9;2088.254333
2023;17683;1;2;1;1;1;1;1;3;3;TR9;719.7594209
2023;17684;1;1;2;2;1;1;1;4;3;TR9;280.6472577
2023;17687;1;2;1;1;1;1;1;5;2;TR9;720.2057497
2023;17688;1;1;1;1;1;1;1;5;3;TR9;1017.611308
